Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-05-17,0.0118908290587882,0.1053253790159269,0.0124099462841024,1.247739826345602,1.0480706669028172
2023-05-18,0.0094450486494266,-0.0145033027323053,0.0117250981852654,0.77587198363131,0.0378698726381894
2023-05-19,-0.0014458676054706,0.0154251978394674,0.0078249747402479,-0.4768572617445168,0.2366341587137496
2023-05-22,0.0001550346964389,-0.0775328434647072,0.0070675357491864,-0.1990153515858036,-1.3368630274777875
2023-05-23,-0.0112220267475501,0.1144690118331133,0.0104139335557304,-1.7207166689984468,1.491319546300652
2023-05-24,-0.0073186003353533,-0.1001511315614681,0.0070614331957437,-0.9465907986193896,-1.2662004479139404
2023-05-25,0.0087575812659024,0.1092758801442035,0.0087197599059884,1.064604566956601,1.2328550849409892
2023-05-26,0.0130490867779973,-0.1042249310471193,0.0136447968330142,1.2827634287850116,-1.3378551389731168
2023-05-30,1.660326849850513e-05,0.138085189989934,0.0092839334768684,-0.194362618652028,1.249702379033676
2023-05-31,-0.0061086242098339,0.4143681816999369,0.0070304813194605,-0.9096997152580026,2.2755595288991644
