Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2024-01-18,4780.93994140625,4785.7900390625,4740.56982421875,4760.10009765625,4019000000,0.008805260963896,0.0087667207262431,0.02301074174006,1.063644247918298,0.0095389829747318,1.157827587281492,1.1592434577652344,0.1947013419021606,-0.1541658702727311,22.114298952662292
2024-01-19,4839.81005859375,4842.06982421875,4785.8701171875,4796.27978515625,4287200000,0.0123135027649361,0.0122383082325485,0.0667330181637222,1.1177125581805207,0.011742839996727,1.3502021662261945,1.3488180514174808,0.5419770179710908,0.6841843328659785,22.178899676378165
2024-01-22,4850.43017578125,4868.41015625,4844.0498046875,4853.419921875,4297610000,0.002194325202627,0.0021919211872316,0.0024281582384773,1.10734176497643,0.0050289226049919,-0.15427424947374,-0.1515163459631438,-0.1351384522810808,0.712134919392931,22.181324891403293
2024-01-23,4864.60009765625,4866.47998046875,4844.3701171875,4856.7998046875,3912800000,0.002921374261968,0.0029171153407644,-0.0895404655145534,1.003780595644555,0.0045640326288872,0.144875818933044,0.1474857289339803,-1.0259442678170918,-0.9189668977649292,22.08751906744499
2024-01-24,4868.5498046875,4903.68017578125,4865.93994140625,4888.56005859375,4330030000,0.0008119284117831,0.0008115989762168,0.1066320793293804,1.088475064541348,0.007756000860975,-0.281468080814624,-0.2795138954368411,0.8454516851297605,0.5381711087335127,22.18884030757422
2024-01-25,4894.16015625,4898.14990234375,4869.33984375,4886.66015625,4020430000,0.0052603655277063,0.0052465781349779,-0.0715006593487804,0.9975646641829466,0.0059166251521197,0.5456309728927915,0.5478156304105131,-0.8872623006021072,-1.0312459966112204,22.114654699279832
2024-01-26,4890.97021484375,4906.68994140625,4881.47021484375,4888.91015625,3353400000,-0.0006517852510764,-0.0006519977554263,-0.1659101140922737,0.8405362347465758,0.0051664202489264,-0.5459400367117319,-0.5448727701254596,-1.4031329178559602,-2.1786628264891292,21.933240593766183
2024-01-29,4927.93017578125,4929.31005859375,4887.39990234375,4892.9501953125,3525160000,0.0075567748961808,0.0075283655052462,0.0512196576608814,0.8827292901075203,0.0085751436525384,0.8126786538581752,0.8135025963904492,0.3943757888551173,-1.4618343141917562,21.98319166253514
2024-01-30,4924.97021484375,4931.08984375,4916.27001953125,4925.89013671875,3836130000,-0.0006006499345398,-0.0006008303969786,0.0882144356568213,0.9709175011313488,0.0030144447233113,-0.7379032716753431,-0.7371548623738233,1.053129135262555,-0.4359371225439173,22.067729883122244
2024-01-31,4845.64990234375,4906.75,4845.14990234375,4899.18994140625,4696120000,-0.0161057446115979,-0.0162368517407336,0.2241816622481511,1.1659302823286628,0.0127137650842241,-2.375353230721762,-2.3831395798847494,1.7974649062339076,1.3535832790422546,22.27000247302135
