Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2024-01-11,4780.240234375,4798.5,4739.580078125,4792.1298828125,3759890000,-0.0006710555783868,-0.0006712808369611,0.0746595859009684,1.0558691897062098,0.0124314645820498,-0.1054145228709666,-0.102963242159162,0.4506512380536329,0.1497130495108914,22.047655538867087
2024-01-12,4783.830078125,4802.39990234375,4768.97998046875,4791.18017578125,3486340000,0.0007509755941104,0.0007506937530339,-0.0727547880390118,0.9578670277229578,0.0070077714756343,0.115348981814443,0.1184811975587964,-1.0998900139230838,-0.9419040300940388,21.97211831256414
2024-01-16,4765.97998046875,4782.33984375,4747.1201171875,4772.35009765625,4260550000,-0.0037313402367431,-0.0037383190523568,0.2220695629227211,1.1351961291078936,0.0074191774577143,-0.5802048376546097,-0.5802445851316478,1.7830987906208344,0.5962386956920108,22.172664097109905
2024-01-17,4739.2099609375,4744.22998046875,4714.81982421875,4739.1298828125,3928600000,-0.0056168971839904,-0.0056327312711078,-0.0779124760887678,1.0416006596503693,0.0062378112730688,-0.8797079486243041,-0.882079551864632,-0.9314901585099992,-0.5996081592866332,22.091548965518992
2024-01-18,4780.93994140625,4785.7900390625,4740.56982421875,4760.10009765625,4019000000,0.008805260963896,0.0087667207262431,0.02301074174006,1.063644247918298,0.0095389829747318,1.157827587281492,1.1592434577652344,0.1947013419021606,-0.1541658702727311,22.114298952662292
2024-01-19,4839.81005859375,4842.06982421875,4785.8701171875,4796.27978515625,4287200000,0.0123135027649361,0.0122383082325485,0.0667330181637222,1.1177125581805207,0.011742839996727,1.3502021662261945,1.3488180514174808,0.5419770179710908,0.6841843328659785,22.178899676378165
2024-01-22,4850.43017578125,4868.41015625,4844.0498046875,4853.419921875,4297610000,0.002194325202627,0.0021919211872316,0.0024281582384773,1.10734176497643,0.0050289226049919,-0.15427424947374,-0.1515163459631438,-0.1351384522810808,0.712134919392931,22.181324891403293
2024-01-23,4864.60009765625,4866.47998046875,4844.3701171875,4856.7998046875,3912800000,0.002921374261968,0.0029171153407644,-0.0895404655145534,1.003780595644555,0.0045640326288872,0.144875818933044,0.1474857289339803,-1.0259442678170918,-0.9189668977649292,22.08751906744499
2024-01-24,4868.5498046875,4903.68017578125,4865.93994140625,4888.56005859375,4330030000,0.0008119284117831,0.0008115989762168,0.1066320793293804,1.088475064541348,0.007756000860975,-0.281468080814624,-0.2795138954368411,0.8454516851297605,0.5381711087335127,22.18884030757422
2024-01-25,4894.16015625,4898.14990234375,4869.33984375,4886.66015625,4020430000,0.0052603655277063,0.0052465781349779,-0.0715006593487804,0.9975646641829466,0.0059166251521197,0.5456309728927915,0.5478156304105131,-0.8872623006021072,-1.0312459966112204,22.114654699279832
