index,subsequence_idx,score,start_date,end_date
5,5,4.056058454641465,2023-06-14,2023-06-16
6,6,3.648085563592211,2023-06-15,2023-06-20
7,7,4.770634278381182,2023-06-16,2023-06-21
33,33,2.2758153675664388,2023-07-24,2023-07-26
36,36,2.6703598701238285,2023-07-26,2023-07-28
73,73,2.5985301992257885,2023-09-13,2023-09-15
74,74,2.2090120298796165,2023-09-14,2023-09-18
128,128,2.238016887091896,2023-11-21,2023-11-24
129,129,2.507925506306128,2023-11-22,2023-11-27
130,130,2.007894577800094,2023-11-24,2023-11-28
141,141,2.6635723327998795,2023-12-08,2023-12-12
150,150,2.0641014096142314,2023-12-20,2023-12-22
271,271,2.325075223055337,2024-05-29,2024-05-31
292,292,5.22036400570662,2024-06-26,2024-06-28
293,293,4.903881844322559,2024-06-27,2024-07-01
294,294,6.006119146395617,2024-06-28,2024-07-02
297,297,2.111768461060342,2024-07-03,2024-07-08
299,299,4.74181010212439,2024-07-08,2024-07-10
300,300,2.6751369869457946,2024-07-09,2024-07-11
359,359,1.9513187895598187,2024-09-20,2024-09-24
411,411,2.1545384188010606,2024-11-27,2024-12-02
428,428,2.3337811637822554,2024-12-19,2024-12-23
429,429,5.6422945349140115,2024-12-20,2024-12-24
494,494,2.4323074082380183,2025-03-19,2025-03-21
496,496,2.536395698185799,2025-03-21,2025-03-25
509,509,4.403054993883861,2023-04-24,2023-04-26
510,510,3.953771853648986,2023-04-25,2023-04-27
511,511,5.021754039307826,2023-04-26,2023-04-28
