index,subsequence_idx,score,start_date,end_date
23,23,0.5076346506078715,2024-06-20,2024-06-24
24,24,12.761009341512525,2023-03-10,2023-03-14
35,35,1.3415762347514635,2023-03-15,2023-03-17
47,47,0.8358207676995472,2024-09-19,2024-09-23
54,54,1.0004678440910237,2024-10-18,2024-10-22
70,70,1.2381320107368778,2024-12-18,2024-12-20
92,92,2.43908473089479,2025-03-19,2025-03-21
104,104,0.6447311102019976,2023-05-23,2023-05-25
165,165,0.4156623090230196,2024-01-19,2024-01-23
179,179,1.5598307340718316,2024-03-15,2024-03-19
