index,subsequence_idx,score,start_date,end_date
8,8,3.049447621121747,2023-02-22,2023-02-24
29,29,4.013960898282475,2023-05-23,2023-05-25
91,91,3.3917605104957587,2024-02-20,2024-02-22
95,95,2.5220029671641937,2024-03-07,2024-03-11
105,105,2.2689343749928836,2024-04-19,2024-04-23
113,113,2.4512838930627603,2024-05-23,2024-05-28
119,119,2.5896994710963486,2024-06-20,2024-06-24
128,128,3.104370970656073,2024-07-30,2024-08-01
169,169,4.098963994120099,2025-01-27,2025-01-29
176,176,2.3144346261457063,2025-02-26,2025-02-28
